customer_id,gender,age,tenure,monthlycharges,paymentmethod,churn,industry
SUBS_4466,1,27,56,47.889999476818694,8,1,1
SUBS_636,1,59,13,54.710000679762,8,1,1
SUBS_1694,0,25,42,64.11999999975932,8,0,1
SUBS_1683,1,36,55,48.75999990689968,8,1,1
SUBS_4753,0,30,30,43.54999894221571,2,1,1
SUBS_120,0,21,58,64.34999975865418,8,0,1
SUBS_831,1,32,16,52.49999895467979,8,0,1
SUBS_3676,0,38,52,48.40000134006465,2,1,1
SUBS_1370,1,37,57,62.88000033597258,2,0,1
SUBS_741,1,54,41,48.27000042072095,2,1,1
SUBS_117,1,26,36,44.18000100988687,4,1,1
SUBS_2839,1,33,26,57.31999911847376,4,0,1
SUBS_1151,0,67,42,60.92000094664524,2,0,1
SUBS_1932,0,70,11,34.14999844172168,2,1,1
SUBS_1013,1,49,2,33.59999984896876,8,0,1
SUBS_1665,1,37,19,33.540000280974965,4,1,1
SUBS_1082,0,32,33,37.11999980846643,2,1,1
SUBS_4730,1,30,48,46.46999985568578,2,1,1
SUBS_513,0,62,33,51.200000317543214,8,0,1
SUBS_2850,0,52,50,53.000000243964685,2,0,1
SUBS_560,1,41,24,50.74999999693889,2,0,1
SUBS_3673,1,33,43,57.79000019077189,2,0,1
SUBS_4584,1,28,23,52.72999998942674,2,0,1
SUBS_4993,0,48,9,28.969999335521962,4,1,1
SUBS_3344,0,65,26,37.189999557923535,8,1,1
SUBS_4071,0,64,19,49.630000859057226,8,0,1
SUBS_4800,1,48,50,57.950000652251845,4,0,1
SUBS_1471,1,58,45,34.33999897448775,8,1,1
SUBS_581,0,40,22,53.38999972152103,8,0,1
SUBS_2295,0,51,2,34.13999948452214,8,0,1
SUBS_3148,1,24,56,42.98000081625877,4,1,1
SUBS_4250,1,47,48,67.02999988690506,4,0,1
SUBS_1680,1,44,10,28.939999606003973,8,1,1
SUBS_3507,1,63,19,53.38000086788667,4,0,1
SUBS_2745,0,38,8,47.06000037812406,2,0,1
SUBS_3357,0,23,43,58.19999826236593,2,1,1
SUBS_4046,1,37,37,45.01000064850452,4,0,1
SUBS_1244,0,45,19,54.60999939737697,2,0,1
SUBS_3119,0,47,7,42.829999102792875,8,0,1
SUBS_2142,1,36,9,46.11999928913959,4,0,1
SUBS_3060,0,30,48,46.709998287862085,8,0,1
SUBS_4549,1,35,19,54.60999922786409,2,0,1
SUBS_2960,1,23,26,51.5800010963499,8,0,1
SUBS_2266,0,40,31,59.38000028738295,2,0,1
SUBS_2480,1,67,13,46.04999977273718,4,0,1
SUBS_4647,0,61,10,54.12000178370687,4,0,1
SUBS_1636,0,20,27,44.50000005082051,4,0,1
SUBS_1758,0,26,7,54.05000139817779,4,0,1
SUBS_4453,0,35,50,44.289999637311794,4,1,1
SUBS_2071,0,65,39,59.55000126600912,8,0,1
SUBS_2850,0,38,50,53.00000022178911,2,0,1
SUBS_3252,1,20,38,45.81999865382859,2,1,1
SUBS_3731,0,24,41,50.81999975889999,4,0,1
SUBS_2490,0,64,13,48.2000000263908,8,0,1
SUBS_1632,1,53,20,56.14000018311375,2,1,1
SUBS_2817,1,57,50,52.119999020592225,2,1,1
SUBS_1016,1,21,52,57.069998807099026,2,1,1
SUBS_1349,0,45,52,62.280000145843566,8,0,1
SUBS_4612,0,63,51,56.46999764882158,2,0,1
SUBS_3088,1,70,56,47.01000101532267,8,0,1
SUBS_2840,1,47,30,44.5499991898859,2,1,1
SUBS_336,0,52,36,47.20000004218702,8,0,1
SUBS_4593,0,30,22,48.550001307960876,2,0,1
SUBS_896,1,64,21,46.66000083426765,2,1,1
SUBS_3547,0,21,1,37.429999860611346,4,0,1
SUBS_852,0,44,49,44.3300008788994,4,1,1
SUBS_1688,0,55,37,48.10000072704479,4,0,1
SUBS_1932,0,46,11,34.14999986608516,2,1,1
SUBS_3747,1,52,17,30.589997979209773,8,1,1
SUBS_2428,0,67,58,56.17999944007627,2,0,1
SUBS_1569,1,53,31,61.24000077256518,8,0,1
SUBS_4001,0,37,9,40.20999865530062,2,0,1
SUBS_2739,1,33,2,30.160001921953967,4,1,1
SUBS_3499,1,43,13,30.89999926271751,8,1,1
SUBS_3914,0,43,52,62.08999926952831,4,0,1
SUBS_1067,1,36,23,40.22000155922798,2,0,1
SUBS_4381,0,52,43,63.84000138113424,8,0,1
SUBS_2445,0,70,36,56.99999972324845,8,0,1
SUBS_4108,1,69,39,56.179999073233525,8,0,1
SUBS_3374,0,26,21,35.4500012712973,4,0,1
SUBS_3970,0,43,6,41.019999737410224,2,0,1
SUBS_2547,0,51,15,34.27000015689564,2,1,1
SUBS_754,1,53,20,48.149998932145635,2,0,1
SUBS_2083,0,59,53,55.48999937813272,2,0,1
SUBS_2775,1,52,10,41.27999934987466,4,0,1
SUBS_2897,1,45,19,51.37000123129336,8,0,1
SUBS_4186,0,33,48,62.35000024428678,8,0,1
SUBS_776,0,34,57,61.21999940446854,2,1,1
SUBS_1626,0,49,44,62.810000541649345,8,0,1
SUBS_3070,0,70,39,38.1799991976285,2,1,1
SUBS_418,0,62,55,60.02999934911228,2,1,1
SUBS_115,0,57,7,38.92000007984369,2,1,1
SUBS_617,0,66,3,26.639998554514076,2,1,1
SUBS_3975,0,56,19,46.00000005769456,8,0,1
SUBS_3268,0,37,57,50.23999979353085,4,1,1
SUBS_826,1,41,15,42.47999794545728,8,0,1
SUBS_1517,1,34,20,42.03999935475056,2,1,1
SUBS_3147,0,20,47,45.84999998306943,8,0,1
SUBS_413,1,54,51,57.700000354658705,8,0,1
SUBS_729,1,23,39,54.080000126809054,4,0,1
SUBS_3349,0,29,50,56.9100018395354,8,0,1
SUBS_2809,0,61,10,42.33999902517657,4,1,1
SUBS_676,1,50,58,49.780000245009454,4,1,1
SUBS_3466,0,55,57,64.32000075751318,8,0,1
SUBS_2505,0,55,22,52.47999908507274,8,0,1
SUBS_2968,1,70,48,61.8600023146634,4,0,1
SUBS_2787,0,21,29,46.32000066535918,4,0,1
SUBS_1123,0,61,24,58.14000097457255,8,0,1
SUBS_4080,0,53,28,33.97000037948969,8,1,1
SUBS_1572,0,25,56,42.280001003641225,2,1,1
SUBS_2144,1,59,35,45.40000034132646,4,0,1
SUBS_1688,0,55,37,48.100000882733326,4,0,1
SUBS_4133,1,51,30,40.479999634519814,8,1,1
SUBS_3852,0,45,18,43.96999680295968,2,0,1
SUBS_3441,1,22,37,43.61000052560291,4,1,1
SUBS_3767,0,54,18,42.90000035535766,2,0,1
SUBS_2327,0,45,10,31.060001500349497,8,1,1
SUBS_2915,1,34,53,57.6899984210403,4,0,1
SUBS_4969,1,65,58,69.09999905390337,4,0,1
SUBS_3953,0,68,48,52.83000008745021,8,1,1
SUBS_596,0,40,9,45.319998813791564,8,0,1
SUBS_729,1,24,39,54.08000029333571,4,0,1
SUBS_1366,1,55,57,53.88000072906885,2,0,1
SUBS_4493,1,45,21,47.06999941129387,4,0,1
SUBS_699,1,66,36,53.32000181292886,8,1,1
SUBS_396,0,43,33,38.82999876867824,8,1,1
SUBS_4172,1,57,45,42.5400012203598,8,1,1
SUBS_4361,0,20,55,64.14999973912876,8,0,1
SUBS_2503,0,67,2,41.5799993872531,8,1,1
SUBS_1820,1,42,21,42.62999756041614,2,0,1
SUBS_718,0,54,9,24.080001302955345,4,1,1
SUBS_2783,1,44,31,39.859998892577515,8,1,1
SUBS_4947,0,45,48,42.62000115035144,2,1,1
SUBS_3578,0,57,24,40.94999768063963,8,0,1
SUBS_144,0,63,2,25.76000206485419,4,1,1
SUBS_4981,1,55,37,44.32000011599667,4,1,1
SUBS_3141,1,34,30,37.22000027801577,4,1,1
SUBS_4492,1,62,44,54.2799995270811,4,0,1
SUBS_2939,0,49,44,63.13000161918638,4,1,1
SUBS_3637,1,59,33,50.17000075909746,2,0,1
SUBS_3223,0,20,41,40.729999134510905,2,0,1
SUBS_1168,0,31,5,44.359999799464894,8,0,1
SUBS_2617,1,61,11,35.23000055465602,8,0,1
SUBS_1063,0,20,52,59.72999905229295,4,0,1
SUBS_2157,1,27,41,54.39999841223917,4,0,1
SUBS_2983,1,42,26,41.59000093033925,2,0,1
SUBS_3295,1,33,59,49.770000324486816,8,1,1
SUBS_4730,1,41,48,46.46999895141466,2,1,1
SUBS_1157,0,20,28,33.47000086983382,4,1,1
SUBS_733,1,48,51,56.48999961098456,2,0,1
SUBS_4331,1,33,23,49.12000243232535,8,0,1
SUBS_4847,1,59,47,59.49999900383101,4,0,1
SUBS_954,0,25,24,36.70000030604203,8,0,1
SUBS_2540,1,22,49,43.42000031494299,4,1,1
SUBS_3325,0,49,31,45.75999911900097,8,1,1
SUBS_3302,1,21,13,48.629999603747954,4,0,1
SUBS_1543,1,61,32,51.779999128649834,4,0,1
SUBS_1192,0,50,18,53.96000149046722,8,0,1
SUBS_2994,1,55,31,42.860000651551665,2,0,1
SUBS_2682,1,49,30,41.10999953439966,8,0,1
SUBS_1218,1,26,42,39.08000071893289,8,1,1
SUBS_1541,1,63,48,63.29000057557413,4,0,1
SUBS_3237,0,70,25,50.90999805885463,4,0,1
SUBS_2387,1,38,59,47.46999904671292,4,1,1
SUBS_3720,1,42,53,62.57000235526677,4,0,1
SUBS_1389,1,35,39,51.38000099919425,2,1,1
SUBS_1857,1,55,49,50.42000027972492,2,1,1
SUBS_1366,1,64,57,53.88000111090178,2,0,1
SUBS_500,0,52,32,51.21000005842351,4,0,1
SUBS_1681,1,46,7,28.0699997044622,8,1,1
SUBS_511,0,40,37,40.15999998560561,4,1,1
SUBS_4313,1,44,54,67.53999946192835,4,0,1
SUBS_1325,1,64,22,58.219998646619665,8,1,1
SUBS_1156,1,68,18,43.8900001177495,8,0,1
SUBS_1828,1,33,39,46.1599989291103,8,1,1
SUBS_3142,1,62,57,61.29999878449022,2,1,1
SUBS_3487,1,25,31,43.66000115133457,8,0,1
SUBS_1811,1,27,25,39.31999971257667,8,1,1
SUBS_2924,1,20,43,43.289999716483436,4,1,1
SUBS_2215,0,30,4,49.63000037017403,2,0,1
SUBS_4187,1,25,55,58.899999619358994,4,0,1
SUBS_714,0,64,22,39.97000181733416,4,0,1
SUBS_3603,1,20,42,62.900000498317034,4,0,1
SUBS_4135,1,41,35,50.93000060957314,2,0,1
SUBS_3523,0,40,23,50.70999997095542,2,0,1
SUBS_4269,1,40,42,41.520000796361,2,1,1
SUBS_4749,0,65,49,63.83000072228145,4,0,1
SUBS_4850,0,28,42,39.970000761819186,8,0,1
SUBS_1244,0,46,19,54.61000004262162,2,0,1
SUBS_3710,0,60,3,42.15000049061646,2,1,1
SUBS_1082,0,30,33,37.119998662541924,2,1,1
SUBS_456,0,58,43,53.139998351709494,2,0,1
SUBS_4925,0,51,31,44.55000044316181,4,0,1
SUBS_895,1,68,24,35.60999986601208,2,1,1
SUBS_1385,1,30,25,50.31000005746402,4,0,1
SUBS_1959,0,42,31,40.70000016611803,4,1,1
SUBS_3073,1,42,1,41.37000089357816,2,0,1
SUBS_1997,1,63,19,31.690000034595226,2,1,1
SUBS_4286,0,51,47,44.94999866775286,4,1,1
SUBS_505,0,40,42,39.629999584045805,2,1,1
SUBS_1215,1,49,7,32.05000073781948,2,0,1
SUBS_1532,0,26,31,44.90000043292702,4,0,1
SUBS_3441,1,46,37,43.61000091350043,4,1,1
SUBS_824,1,22,32,40.51000067449236,8,0,1
SUBS_929,1,53,53,40.26000040604231,8,1,1
SUBS_134,0,62,3,37.35000079623696,2,0,1
SUBS_2106,0,36,1,37.13000031590549,2,0,1
SUBS_3628,1,24,26,34.35000104348135,4,1,1
SUBS_4781,1,62,47,45.6700008402564,4,1,1
SUBS_1853,0,25,10,45.30999969392493,4,0,1
SUBS_4911,0,51,48,40.32000014955795,2,1,1
SUBS_4176,1,53,42,51.52000189587482,8,0,1
SUBS_2934,1,41,45,56.640000736713716,8,0,1
SUBS_3285,1,32,2,29.42999833970492,4,1,1
SUBS_4299,0,45,9,50.66999961775405,4,0,1
SUBS_2812,1,26,28,44.98999825869482,4,1,1
SUBS_1251,1,54,48,62.47999764776755,4,0,1
SUBS_3513,1,38,34,43.13000064967909,2,1,1
SUBS_1257,1,66,37,58.62000185980609,4,0,1
SUBS_3377,0,62,52,51.77000187080272,2,1,1
SUBS_3487,1,63,31,43.66000189989012,8,0,1
SUBS_3585,0,40,24,39.95000054521637,2,0,1
SUBS_1397,1,32,56,56.28000091507578,4,0,1
SUBS_3638,0,60,27,30.04000059576267,4,1,1
SUBS_3331,1,68,7,38.17000022399916,2,0,1
SUBS_2704,0,32,8,33.370000145684784,2,0,1
SUBS_471,1,41,40,36.780000926363996,8,1,1
SUBS_1354,1,40,33,-5.059999233428353,8,0,1
SUBS_2784,1,50,44,40.03000082226222,2,1,1
SUBS_2832,0,48,45,45.820000687330044,4,1,1
SUBS_358,0,34,16,52.620000552480754,2,0,1
SUBS_3020,0,31,47,51.08000156626663,8,1,1
SUBS_668,0,57,2,41.640000083783846,8,0,1
SUBS_4469,1,36,20,29.450000653131287,2,1,1
SUBS_1146,0,24,22,41.73000062681159,2,0,1
SUBS_4186,0,66,48,62.34999924397172,8,0,1
SUBS_3720,1,64,53,62.56999915087846,4,0,1
SUBS_2746,0,54,28,38.990000523887424,2,1,1
SUBS_540,1,69,50,60.199999876394074,8,0,1
SUBS_2780,1,32,28,58.150000733931286,8,1,1
SUBS_4965,0,57,50,55.80000034098043,2,1,1
SUBS_4137,1,69,44,58.229999440028976,4,0,1
SUBS_4836,0,39,16,29.62000098596912,2,1,1
SUBS_3776,0,70,34,51.690000994449335,4,1,1
SUBS_2509,1,31,33,60.5700004377057,2,0,1
SUBS_2780,1,55,28,58.15000033659569,8,1,1
SUBS_925,0,45,25,54.6499989666977,8,0,1
SUBS_2957,1,46,25,55.67000006186547,8,0,1
SUBS_1582,1,32,9,28.069999465356645,2,1,1
SUBS_3325,0,57,31,45.75999950909903,8,1,1
SUBS_4486,0,51,8,55.51999991793059,8,0,1
SUBS_256,1,32,52,67.63000002235327,4,0,1
SUBS_4805,1,64,54,42.37000057634769,2,1,1
SUBS_1839,0,25,16,35.24999980681171,4,1,1
SUBS_1945,0,69,41,49.47999924612207,8,1,1
SUBS_10,0,20,5,43.79000106951994,8,0,1
SUBS_2872,0,23,21,54.5800015296174,2,0,1
SUBS_798,0,34,8,43.53999993101921,4,0,1
SUBS_4973,1,70,21,43.17999990673915,2,1,1
SUBS_1016,1,25,52,57.07000054487308,2,1,1
SUBS_1825,0,38,25,50.389999118777844,4,0,1
SUBS_4470,1,28,45,43.059999333227616,8,1,1
SUBS_3137,0,48,28,39.02999980775277,4,1,1
SUBS_2194,0,63,4,25.360000085711587,8,1,1
SUBS_224,1,44,2,26.3800003432487,4,1,1
SUBS_4949,1,29,19,49.81000000926533,8,0,1
SUBS_4159,0,33,58,57.13000093395139,2,0,1
SUBS_3926,0,48,14,45.53000058456201,4,0,1
SUBS_4785,0,50,19,36.74000094398072,8,0,1
SUBS_4001,0,68,9,40.20999804766592,2,0,1
SUBS_1634,0,46,45,40.35000002600703,8,1,1
SUBS_2153,1,27,15,39.81000162263442,2,0,1
SUBS_511,0,43,37,40.1600007934366,4,1,1
SUBS_385,1,61,44,54.87000106869816,8,0,1
SUBS_405,1,65,30,56.880000444081055,4,0,1
SUBS_4614,1,36,55,44.979998528842,2,1,1
SUBS_4572,1,24,21,49.040000438136396,8,0,1
SUBS_2001,0,58,23,43.74000198195533,8,0,1
SUBS_2757,1,36,49,44.50000066171581,2,1,1
SUBS_1669,1,23,8,41.52999899059472,8,0,1
SUBS_1461,0,58,23,47.48999998916524,4,1,1
SUBS_3637,1,50,33,50.17000131281195,2,0,1
SUBS_2725,1,21,15,49.989999584580225,2,0,1
SUBS_4810,0,33,29,54.87000000390783,8,0,1
SUBS_4179,0,67,15,26.48999960051703,8,1,1
SUBS_2049,0,67,10,28.580000239178,2,1,1
SUBS_4147,1,45,54,65.46999887552744,2,0,1
SUBS_4781,1,56,47,45.67000012459505,4,1,1
SUBS_717,1,31,5,25.53000053700232,8,1,1
SUBS_4545,0,58,12,36.87999911254946,2,0,1
SUBS_4977,0,43,36,40.64000202598446,2,1,1
SUBS_4584,1,49,23,52.72999987345863,2,0,1
SUBS_1824,1,24,55,58.499999749835325,8,1,1
SUBS_2082,1,49,20,39.33000169594618,2,0,1
SUBS_3420,1,46,25,44.589999821580896,8,0,1
SUBS_1575,1,48,53,50.14999916857002,4,0,1
SUBS_250,1,28,5,52.9199974366874,4,0,1
SUBS_674,1,33,29,50.760001007598824,8,1,1
SUBS_4534,1,47,50,60.239998987131244,4,0,1
SUBS_2166,0,30,25,34.859999447595214,4,1,1
SUBS_771,0,54,13,45.73999845680939,2,0,1
SUBS_3963,0,42,11,35.470002312336376,2,1,1
SUBS_4364,0,66,2,41.51999948561551,8,0,1
SUBS_1985,1,58,43,55.1099992454505,8,0,1
SUBS_1078,0,35,37,47.469998348277606,2,0,1
SUBS_236,1,63,1,51.9900011914363,4,0,1
SUBS_389,1,58,54,61.98000019018321,4,0,1
SUBS_3038,0,61,18,36.00000006253318,2,1,1
SUBS_4859,1,25,26,36.65000033659182,8,1,1
SUBS_1849,1,40,33,43.26999852387897,8,1,1
SUBS_4720,0,26,56,44.87000035406859,2,1,1
SUBS_2815,1,44,55,52.339998947407935,4,1,1
SUBS_3375,1,30,19,32.739998676457745,2,1,1
SUBS_3279,0,56,28,30.179999472392357,2,1,1
SUBS_1253,0,57,19,43.48999871210222,2,0,1
SUBS_3982,0,55,37,49.349997865535016,8,0,1
SUBS_4674,1,28,48,49.829999241529435,8,1,1
SUBS_2123,1,70,43,54.269999076236054,8,0,1
SUBS_4531,1,21,17,30.9599988046384,2,1,1
SUBS_2151,1,26,9,38.320001142805815,4,1,1
SUBS_4860,0,30,35,46.62999892857594,8,0,1
SUBS_1330,0,39,43,64.26000201265518,2,0,1
SUBS_1359,1,59,58,45.45999927337324,2,1,1
SUBS_2483,1,47,12,30.519998831710918,2,1,1
SUBS_4543,1,35,1,30.519999012842682,4,0,1
SUBS_2018,1,38,31,51.20999909083996,2,1,1
SUBS_1332,1,70,49,56.959998491386514,4,0,1
SUBS_4345,1,33,23,53.28999907979421,8,1,1
SUBS_4262,1,49,38,53.09000122670013,8,1,1
SUBS_1359,1,34,58,45.45999962968097,2,1,1
SUBS_4638,0,62,58,67.66999847844971,8,0,1
SUBS_4855,1,44,45,47.770001589849834,4,0,1
SUBS_3178,1,23,3,47.00000053345795,4,1,1
SUBS_2129,0,28,37,55.91000136982101,4,0,1
SUBS_2181,1,46,29,39.140002588704725,2,1,1
SUBS_4893,0,57,15,51.89999999966981,4,1,1
SUBS_138,0,22,53,40.06999830957914,8,1,1
SUBS_3473,0,69,38,47.280000428688744,2,1,1
SUBS_2833,1,49,40,52.540001857872284,8,1,1
SUBS_3580,0,64,14,54.83999959496696,2,1,1
SUBS_3032,0,67,9,30.780000940585733,8,1,1
SUBS_4165,1,29,47,50.420000983489416,8,0,1
SUBS_2594,1,36,45,47.7899994115065,4,0,1
SUBS_4301,1,59,26,49.889999522576765,4,0,1
SUBS_3819,1,48,12,47.50999921451571,2,0,1
SUBS_4139,0,36,4,44.87999996556468,2,0,1
SUBS_3824,1,36,41,35.689999976247606,4,1,1
SUBS_4043,1,24,55,64.4799998550677,4,0,1
SUBS_1907,0,33,6,38.859999983910114,2,1,1
SUBS_761,0,41,32,36.569999808800574,4,1,1
SUBS_3446,0,20,41,55.22000014720421,2,0,1
SUBS_900,0,38,26,46.71999772976743,2,0,1
SUBS_4456,1,59,30,50.109999009244305,2,0,1
SUBS_2948,0,66,29,44.240000272017014,2,0,1
SUBS_1720,1,58,12,50.220002490878635,2,1,1
SUBS_281,0,51,21,52.820001513891356,8,0,1
SUBS_3267,1,70,26,34.54000119481059,2,1,1
SUBS_1888,1,50,11,33.739997982026516,8,0,1
SUBS_3267,1,38,26,34.53999971623846,2,1,1
SUBS_667,1,29,23,35.959999414433874,2,1,1
SUBS_4189,0,62,40,53.21999913466262,4,1,1
SUBS_672,1,49,40,50.989999839353935,2,0,1
SUBS_1970,0,30,47,39.64999953197777,4,1,1
SUBS_4157,1,20,41,62.919999891057785,8,0,1
SUBS_3123,1,37,50,42.180001778327636,2,1,1
SUBS_4700,0,66,22,39.150001650984976,2,0,1
SUBS_4778,1,30,21,55.50999895840703,8,0,1
SUBS_3901,0,33,33,53.0399991262153,8,1,1
SUBS_524,0,24,28,42.52999903233609,2,0,1
SUBS_2394,0,46,40,39.33999940913086,8,1,1
SUBS_3118,1,22,34,60.699998834085626,8,0,1
SUBS_2594,1,21,45,47.7899996997515,4,0,1
SUBS_1969,0,69,38,56.10999845604368,2,0,1
SUBS_1754,0,67,11,36.499999641683026,2,0,1
SUBS_2297,1,44,42,52.540000450651995,4,0,1
SUBS_2262,0,47,50,64.61000143498303,4,0,1
SUBS_2287,0,22,43,38.90000041024653,4,1,1
SUBS_4203,0,27,32,51.03000065771363,4,0,1
SUBS_2879,0,50,15,45.99999906167333,2,0,1
SUBS_4144,1,69,50,58.5300010708061,8,1,1
SUBS_3645,0,45,46,57.77999929196338,4,0,1
SUBS_4433,0,51,8,32.3999999719919,8,1,1
SUBS_2056,0,65,30,54.42999911719376,4,0,1
SUBS_4721,1,51,59,53.83999870656493,2,0,1
SUBS_1277,0,38,29,57.220002072084256,8,1,1
SUBS_2767,0,29,19,33.63999993509404,4,1,1
SUBS_303,1,46,51,43.23999891809361,4,1,1
SUBS_639,1,45,37,39.350000345423354,2,1,1
SUBS_56,1,63,51,55.020002123529125,2,1,1
SUBS_4822,1,38,13,50.43000039487004,4,0,1
SUBS_526,1,28,5,38.94999951446595,2,0,1
SUBS_4570,1,38,47,52.94000030534694,8,0,1
SUBS_4124,1,58,18,34.830000310040965,2,1,1
SUBS_2126,0,35,24,56.55000048536446,2,0,1
SUBS_3288,1,44,38,60.6700003480374,2,0,1
SUBS_365,0,20,38,40.69000026014042,2,1,1
SUBS_4622,1,33,13,31.840000357017352,2,1,1
SUBS_4979,1,23,24,56.099999010397696,4,0,1
SUBS_1647,0,32,59,57.51999915550787,8,0,1
SUBS_919,0,59,32,56.06999917877576,2,0,1
SUBS_2798,1,60,44,37.56000109036425,4,1,1
SUBS_1532,0,41,31,44.900000936069205,4,0,1
SUBS_3346,0,44,43,45.05000130114456,4,1,1
SUBS_1907,0,52,6,38.86000010566006,2,1,1
SUBS_3087,0,66,36,58.95000101391429,2,0,1
SUBS_4581,1,37,17,29.869999552019472,8,1,1
SUBS_2076,1,54,22,37.43999866835465,2,1,1
SUBS_714,0,49,22,39.97000068062824,4,0,1
SUBS_1063,0,47,52,59.73000022807046,4,0,1
SUBS_1977,1,46,18,39.540000315295,8,0,1
SUBS_1297,0,31,52,45.480000610709006,2,1,1
SUBS_126,0,42,27,54.2999998614241,2,0,1
SUBS_4633,1,55,10,36.499998671560505,8,1,1
SUBS_3597,1,29,33,39.129999105699085,4,1,1
SUBS_3284,1,25,37,59.38000015341881,8,0,1
SUBS_1604,1,57,59,50.44999893159165,2,0,1
SUBS_67,1,64,29,48.53000151539425,4,0,1
SUBS_233,1,68,32,49.690000984022575,8,0,1
SUBS_2157,1,65,41,54.39999946901268,4,0,1
SUBS_1170,1,67,49,54.72999955003125,8,0,1
SUBS_2159,1,36,22,52.88999982889685,2,1,1
SUBS_4207,0,42,18,48.0500029573736,2,0,1
SUBS_1494,1,27,55,52.160001904724844,4,0,1
SUBS_4719,1,26,59,66.97000187174002,8,0,1
SUBS_4008,1,30,46,57.9199973926468,2,0,1
SUBS_2473,1,25,48,56.44999957730438,8,0,1
SUBS_2661,1,49,55,47.13000126795363,4,0,1
SUBS_2740,0,44,27,51.48000038034645,8,0,1
SUBS_1762,0,53,6,28.71999965032135,4,1,1
SUBS_3515,1,46,56,47.839998653331165,4,1,1
SUBS_1976,0,47,18,51.199998976999275,4,0,1
SUBS_2363,1,42,31,54.01999907895304,2,0,1
SUBS_877,0,66,18,43.54999981051577,8,0,1
SUBS_3813,0,38,43,43.46000052626578,8,1,1
SUBS_3449,0,56,38,42.120001297823805,2,0,1
SUBS_1313,0,32,15,28.50000119280697,8,1,1
SUBS_1461,0,66,23,47.49000009769415,4,1,1
SUBS_2710,0,61,23,50.75999883066055,8,1,1
SUBS_2325,0,32,57,48.419998626402354,4,1,1
SUBS_1734,0,58,39,61.00000011619573,2,0,1
SUBS_1606,1,24,44,58.18000035184625,2,0,1
SUBS_2564,0,63,57,61.30999998942806,2,0,1
SUBS_3422,0,53,36,42.99999993293194,4,1,1
SUBS_3518,0,63,3,47.38000185960244,8,0,1
SUBS_2398,0,39,41,45.799999328465354,2,0,1
SUBS_3736,1,54,48,47.29000162934673,8,1,1
SUBS_2871,0,34,33,40.70999915637505,8,1,1
SUBS_1161,1,50,54,38.46000030700655,4,1,1
SUBS_4855,1,50,45,47.77000107035633,4,0,1
SUBS_243,1,58,57,47.13999976112075,4,1,1
SUBS_2591,1,24,16,40.020001399138565,2,0,1
SUBS_1064,1,62,44,48.99999993638139,4,0,1
SUBS_4325,0,69,40,47.60999936630936,2,0,1
SUBS_2596,1,54,15,50.889999119256395,8,0,1
SUBS_920,0,52,41,57.41999882134686,2,0,1
SUBS_6,0,69,48,43.47999922778093,8,1,1
SUBS_468,0,35,18,37.8199972600907,8,0,1
SUBS_4171,0,27,7,28.580000327200136,4,1,1
SUBS_4,1,59,47,40.95999874923109,4,1,1
SUBS_646,1,41,36,56.51999900827076,4,0,1
SUBS_118,0,49,41,39.88000057094302,8,1,1
SUBS_2929,0,40,27,51.79000029787095,8,0,1
SUBS_2552,1,44,30,58.68999944627432,4,0,1
SUBS_4290,1,50,38,56.17000041155599,2,0,1
SUBS_847,0,38,29,43.219999712801986,2,0,1
SUBS_2763,1,23,52,40.07000053029991,4,1,1
SUBS_1142,1,29,23,41.45000212294635,2,1,1
SUBS_1811,1,69,25,39.31999979705634,8,1,1
SUBS_724,0,45,49,61.95000152848246,4,1,1
SUBS_225,0,38,41,39.09000100430743,4,1,1
SUBS_4628,0,33,11,36.31000097513285,2,0,1
SUBS_4209,1,31,9,31.950000253261546,4,1,1
SUBS_4655,0,28,50,45.14999972585116,4,1,1
SUBS_2049,0,68,10,28.58000005059452,2,1,1
SUBS_4750,1,69,41,45.530001990831124,2,0,1
SUBS_4416,1,27,42,47.12999858751357,4,1,1
SUBS_1574,0,53,12,48.109999336080264,8,0,1
SUBS_1829,0,67,20,48.729999957207035,4,0,1
SUBS_1918,1,40,51,62.4599979418644,8,0,1
SUBS_4235,1,35,17,46.99000026460646,2,0,1
SUBS_2027,1,42,2,24.549999243473025,8,1,1
SUBS_3745,0,27,16,49.0900014339648,2,0,1
SUBS_902,0,35,49,47.46000128689351,8,1,1
SUBS_4786,1,25,29,45.22999921462292,4,0,1
SUBS_2040,1,61,58,55.600000405424915,4,0,1
SUBS_10,0,33,5,43.79000012922845,8,0,1
SUBS_261,0,60,4,39.91999855165242,4,0,1
SUBS_1674,0,33,43,32.49000106183476,4,1,1
SUBS_2220,1,36,34,53.209999357085096,4,1,1
SUBS_2061,0,53,26,51.85999939648777,2,0,1
SUBS_3714,0,49,5,27.939999913269162,8,1,1
SUBS_1620,0,57,59,69.99999998177033,4,0,1
SUBS_321,1,67,5,44.81999973596355,8,1,1
SUBS_1343,1,45,15,38.32999767412707,8,0,1
SUBS_2377,1,60,13,50.020000663778326,4,0,1
SUBS_2833,1,51,40,52.540000253663635,8,1,1
SUBS_2825,0,27,4,40.569998442583575,8,0,1
SUBS_1995,0,42,56,63.440000193074596,4,0,1
SUBS_2959,0,70,6,43.99000205361256,8,0,1
SUBS_2039,1,30,17,29.090000065893012,4,1,1
SUBS_3491,0,28,33,42.129999079518925,4,1,1
SUBS_3678,0,25,48,48.43000059726462,2,0,1
